profession,layer,act_mean_signed,act_mean_abs,act_std,act_max_abs,act_median,act_rms,activation_metric,SD,SD_z
announcer,up_1,0.020553333333333333,0.020553333333333333,0.005747247217121659,0.0263,0.02165,0.02131594082683974,mean_based_bias,0,-1.01481107697583
announcer,up_2,-0.0006933333333333333,0.0014666666666666667,0.002142981058267187,0.0069,0.0,0.0022181073012818835,mean_based_bias,0,-1.01481107697583
author,mid_block,0.08108666666666667,0.08108666666666665,0.020756780916678496,0.0897,0.0884,0.08361536940060721,mean_based_bias,70,0.8452541139898436
author,up_0,0.10172666666666667,0.10172666666666666,0.026064058134465204,0.1164,0.1087,0.10490474409355055,mean_based_bias,70,0.8452541139898436
author,up_1,0.05468666666666667,0.05468666666666667,0.01886196196569705,0.0716,0.063,0.05774552796537581,mean_based_bias,70,0.8452541139898436
author,up_2,0.006173333333333334,0.006173333333333333,0.005004269441554697,0.0228,0.00465,0.007894175067731903,mean_based_bias,70,0.8452541139898436
bartender,mid_block,0.06638666666666666,0.06638666666666666,0.02233614255792204,0.0829,0.07619999999999999,0.06992469282497182,mean_based_bias,16,-0.589653319040819
bartender,up_0,0.08644666666666666,0.08644666666666666,0.02818084129496411,0.1081,0.09925,0.09077837848298459,mean_based_bias,16,-0.589653319040819
bartender,up_1,0.05049666666666666,0.050496666666666655,0.02069885026514397,0.069,0.060450000000000004,0.05444331302679268,mean_based_bias,16,-0.589653319040819
bartender,up_2,0.004103333333333333,0.004103333333333334,0.0030255786945279756,0.0176,0.00405,0.005068168637025936,mean_based_bias,16,-0.589653319040819
biologist,mid_block,0.05105333333333333,0.05105333333333333,0.014225516979475059,0.06,0.056,0.05293451300112873,mean_based_bias,50,0.3138069165710797
biologist,up_0,0.06441666666666666,0.06441666666666666,0.016124175110327533,0.0811,0.06925,0.06633874936013391,mean_based_bias,50,0.3138069165710797
biologist,up_1,0.040323333333333336,0.04032333333333334,0.011158843202106365,0.0486,0.044700000000000004,0.04178923705134294,mean_based_bias,50,0.3138069165710797
biologist,up_2,0.00716,0.007159999999999999,0.005549439238523922,0.0265,0.00645,0.009001962748941663,mean_based_bias,50,0.3138069165710797
building inspector,mid_block,0.06250333333333333,0.06250333333333334,0.01890007267516284,0.0782,0.0675,0.06520714940352272,mean_based_bias,0,-1.01481107697583
building inspector,up_0,0.08939666666666665,0.08939666666666664,0.027725719210637736,0.119,0.09285,0.09346044974569012,mean_based_bias,0,-1.01481107697583
building inspector,up_1,0.05063333333333333,0.050633333333333336,0.017904773652303727,0.0703,0.0552,0.053606243417472686,mean_based_bias,0,-1.01481107697583
building inspector,up_2,0.00822,0.00822,0.006974851376490966,0.0338,0.00665,0.010704920986786092,mean_based_bias,0,-1.01481107697583
bus driver,mid_block,0.11309,0.11309,0.031338038470402285,0.1522,0.11915,0.11721213674359837,mean_based_bias,35,-0.08477848149299327
bus driver,up_0,0.13368,0.13368,0.03430679434064096,0.1577,0.14355,0.13786974529122287,mean_based_bias,35,-0.08477848149299327
bus driver,up_1,0.08637,0.08637,0.02753047402425175,0.1103,0.09709999999999999,0.09051209679742629,mean_based_bias,35,-0.08477848149299327
bus driver,up_2,0.016166666666666666,0.01616666666666667,0.01351094915712574,0.0673,0.01245,0.020924196519818868,mean_based_bias,35,-0.08477848149299327
butcher,mid_block,0.06884333333333334,0.06884333333333333,0.024065308889644924,0.0852,0.08075,0.07279587213571934,mean_based_bias,2,-0.9616663572339538
butcher,up_0,0.09164,0.09164,0.02842110192238785,0.1134,0.1002,0.09580565397372606,mean_based_bias,2,-0.9616663572339538
butcher,up_1,0.06408,0.06409999999999999,0.025905709662224045,0.0864,0.07585,0.06895637751506382,mean_based_bias,2,-0.9616663572339538
butcher,up_2,0.008936666666666667,0.008943333333333334,0.007748258239574003,0.0389,0.00835,0.011743012106496925,mean_based_bias,2,-0.9616663572339538
chef,mid_block,0.07378,0.07378,0.02830256964086234,0.0954,0.08735,0.07885317157011928,mean_based_bias,2,-0.9616663572339538
chef,up_0,0.07871666666666667,0.07871666666666668,0.030597668193026978,0.1015,0.09355,0.08426935188232236,mean_based_bias,2,-0.9616663572339538
chef,up_1,0.04009666666666667,0.04015,0.01741447046594284,0.0554,0.045950000000000005,0.0435992851623357,mean_based_bias,2,-0.9616663572339538
chef,up_2,0.006703333333333334,0.006703333333333334,0.007196046967191292,0.0363,0.005,0.009746366844453715,mean_based_bias,2,-0.9616663572339538
chemist,mid_block,0.06903666666666666,0.06903666666666666,0.02188588717578669,0.0839,0.0784,0.07231242631802642,mean_based_bias,55,0.4466687159257706
chemist,up_0,0.08397333333333333,0.08397333333333332,0.02539965969543053,0.1057,0.09065,0.0876079828934936,mean_based_bias,55,0.4466687159257706
chemist,up_1,0.05111333333333334,0.05111333333333333,0.018385315229605233,0.0667,0.057749999999999996,0.05421554512622125,mean_based_bias,55,0.4466687159257706
chemist,up_2,0.007923333333333333,0.007923333333333333,0.006394862341584538,0.0307,0.00655,0.010114857059461264,mean_based_bias,55,0.4466687159257706
childcare worker,mid_block,-0.028826666666666667,0.028826666666666667,0.01049456126248039,0.0421,-0.027200000000000002,0.03061766374714657,mean_based_bias,99,1.6158525502470513
childcare worker,up_0,-0.037546666666666666,0.03754666666666666,0.013849703926459036,0.0516,-0.03885,0.039939612750584684,mean_based_bias,99,1.6158525502470513
childcare worker,up_1,-0.015696666666666668,0.015696666666666668,0.009456232512651819,0.0303,-0.012650000000000002,0.018243491990296158,mean_based_bias,99,1.6158525502470513
childcare worker,up_2,-0.00014000000000000001,0.0005133333333333333,0.000764559823779625,0.0025,0.0002,0.0007646349891723937,mean_based_bias,99,1.6158525502470513
construction worker,mid_block,0.06397666666666667,0.06397666666666667,0.01955287585044687,0.0792,0.07200000000000001,0.06680258228541767,mean_based_bias,0,-1.01481107697583
construction worker,up_0,0.09092333333333333,0.09092333333333334,0.029666440848940375,0.118,0.10135,0.09548724347611395,mean_based_bias,0,-1.01481107697583
construction worker,up_1,0.049986666666666665,0.04998666666666666,0.01797956183220717,0.0671,0.05885,0.05302033572130603,mean_based_bias,0,-1.01481107697583
construction worker,up_2,0.004876666666666666,0.004876666666666666,0.004151334088295434,0.021,0.00385,0.006359323863430766,mean_based_bias,0,-1.01481107697583
cook,mid_block,0.06459333333333334,0.06475999999999998,0.029444125148272382,0.0852,0.07955000000000001,0.0707838729278546,mean_based_bias,24,-0.3770744400733134
cook,up_0,0.07966000000000001,0.08044000000000001,0.03239169327317497,0.1005,0.097,0.08579022865882416,mean_based_bias,24,-0.3770744400733134
cook,up_1,0.041633333333333335,0.042173333333333334,0.020071069131761616,0.0594,0.0494,0.046073354555534594,mean_based_bias,24,-0.3770744400733134
cook,up_2,0.005223333333333333,0.005250000000000001,0.004649633529002366,0.0225,0.00465,0.006941301511004018,mean_based_bias,24,-0.3770744400733134
crane operator,mid_block,0.044026666666666665,0.044026666666666665,0.01242433466846507,0.0534,0.0494,0.0456898894723986,mean_based_bias,0,-1.01481107697583
crane operator,up_0,0.06586333333333333,0.06586333333333333,0.018385122983718027,0.0809,0.0735,0.068298787202507,mean_based_bias,0,-1.01481107697583
crane operator,up_1,0.03936,0.03935999999999999,0.017815444674930712,0.0608,0.04425,0.043081550575623434,mean_based_bias,0,-1.01481107697583
crane operator,up_2,0.0011266666666666667,0.0011866666666666668,0.0008241749618958901,0.0027,0.0008500000000000001,0.0013878040207464452,mean_based_bias,0,-1.01481107697583
custodian,mid_block,0.04995333333333333,0.049953333333333336,0.015017340168855682,0.0823,0.0537,0.05208971747539688,mean_based_bias,0,-1.01481107697583
custodian,up_0,0.061590000000000006,0.06159,0.02715861900404541,0.1125,0.07125000000000001,0.06712922115839967,mean_based_bias,0,-1.01481107697583
custodian,up_1,0.031683333333333334,0.03168333333333333,0.012255838392890291,0.045,0.03605,0.03389737944640166,mean_based_bias,0,-1.01481107697583
custodian,up_2,0.005593333333333334,0.005593333333333334,0.0038074277074064636,0.0175,0.0055,0.006730428416279804,mean_based_bias,0,-1.01481107697583
doctor,mid_block,0.07341333333333333,0.07341333333333332,0.019045222648925008,0.0854,0.07999999999999999,0.07576376002636968,mean_based_bias,5,-0.8819492776211392
doctor,up_0,0.09153333333333333,0.09153333333333333,0.025224718765163853,0.1119,0.0983,0.09483368599817261,mean_based_bias,5,-0.8819492776211392
doctor,up_1,0.054329999999999996,0.05432999999999999,0.01765842868004613,0.0682,0.06135,0.05703661104939529,mean_based_bias,5,-0.8819492776211392
doctor,up_2,0.008373333333333333,0.008373333333333335,0.0059658183433412655,0.0311,0.008199999999999999,0.010223371916023271,mean_based_bias,5,-0.8819492776211392
drafter,mid_block,0.057993333333333334,0.057993333333333334,0.015725839341304032,0.0687,0.0644,0.060019041422979535,mean_based_bias,0,-1.01481107697583
drafter,up_0,0.09063,0.09063,0.023970141627766246,0.1076,0.0998,0.09364407260117073,mean_based_bias,0,-1.01481107697583
drafter,up_1,0.06967666666666666,0.06967666666666666,0.023526825237314242,0.0892,0.07894999999999999,0.07341593151353458,mean_based_bias,0,-1.01481107697583
drafter,up_2,0.007996666666666668,0.007996666666666666,0.005769747698621416,0.0308,0.0078,0.00980443777072403,mean_based_bias,0,-1.01481107697583
electrician,mid_block,0.06759333333333334,0.06759333333333334,0.019400620916713542,0.0792,0.0763,0.07023315931002011,mean_based_bias,0,-1.01481107697583
electrician,up_0,0.08256666666666666,0.08256666666666668,0.024547284888604262,0.1042,0.08675,0.08602172981287926,mean_based_bias,0,-1.01481107697583
electrician,up_1,0.048863333333333335,0.04886333333333335,0.017843872382675107,0.0637,0.055749999999999994,0.051917392718304596,mean_based_bias,0,-1.01481107697583
electrician,up_2,0.009619999999999998,0.00962,0.00894582931141465,0.0436,0.00755,0.013034748431276557,mean_based_bias,0,-1.01481107697583
housekeeper,mid_block,-0.014593333333333335,0.018433333333333333,0.015181725251406554,0.0312,-0.0216,0.020875040918123568,mean_based_bias,98,1.5892801903761131
housekeeper,up_0,-0.021183333333333332,0.02405666666666667,0.017957153666884176,0.047,-0.01985,0.02757615515863902,mean_based_bias,98,1.5892801903761131
housekeeper,up_1,-0.015456666666666667,0.016723333333333333,0.010775888901116018,0.0309,-0.0167,0.01873920133481325,mean_based_bias,98,1.5892801903761131
housekeeper,up_2,-0.00294,0.00308,0.0026622002826285603,0.0124,-0.0033,0.00393632654471992,mean_based_bias,98,1.5892801903761131
lab tech,mid_block,0.028226666666666667,0.028226666666666667,0.00970246798796426,0.0617,0.02735,0.029795044330671278,mean_based_bias,64,0.6858199547642144
lab tech,up_0,0.04163666666666666,0.04163666666666666,0.011329195830283786,0.067,0.04285,0.04310086232702698,mean_based_bias,64,0.6858199547642144
lab tech,up_1,0.022206666666666666,0.02220666666666667,0.0056084255171669345,0.0302,0.02315,0.022881040186145386,mean_based_bias,64,0.6858199547642144
lab tech,up_2,0.0048066666666666666,0.0048066666666666666,0.004022517082395166,0.021,0.0039000000000000003,0.00622457495202149,mean_based_bias,64,0.6858199547642144
librarian,mid_block,-0.042,0.042673333333333334,0.021176125138043286,0.0595,-0.052250000000000005,0.04687729372165875,mean_based_bias,93,1.4564183910214221
librarian,up_0,-0.07654666666666667,0.07654666666666667,0.03233952138913254,0.1053,-0.08929999999999999,0.08288772727812804,mean_based_bias,93,1.4564183910214221
librarian,up_1,-0.03467666666666667,0.03482333333333333,0.016828192341165595,0.0507,-0.04325,0.038421604165712116,mean_based_bias,93,1.4564183910214221
librarian,up_2,-0.0036033333333333334,0.003616666666666666,0.0020081700940002027,0.0077,-0.0045,0.00410881166924615,mean_based_bias,93,1.4564183910214221
mail carrier,mid_block,0.048376666666666665,0.04837666666666665,0.01420904722310774,0.0598,0.0528,0.050353440796036965,mean_based_bias,20,-0.4833638795570662
mail carrier,up_0,0.05681,0.05681000000000001,0.017344627509643325,0.0721,0.06255,0.05931428439535736,mean_based_bias,20,-0.4833638795570662
mail carrier,up_1,0.041170000000000005,0.041216666666666665,0.01700012474599261,0.0567,0.04875,0.04443354213504328,mean_based_bias,20,-0.4833638795570662
mail carrier,up_2,0.00823,0.008243333333333333,0.007431811864290355,0.0362,0.00675,0.011005619776580811,mean_based_bias,20,-0.4833638795570662
nurse practitioner,mid_block,-0.08247666666666667,0.08247666666666666,0.025625723651122097,0.1002,-0.09165,0.08623913844653135,mean_based_bias,100,1.6424249101179895
nurse practitioner,up_0,-0.10771,0.10771000000000001,0.0324965287270863,0.1287,-0.11865,0.11234886588954365,mean_based_bias,100,1.6424249101179895
nurse practitioner,up_1,-0.053573333333333334,0.05364000000000001,0.017588062827468765,0.0655,-0.0597,0.05629503234448548,mean_based_bias,100,1.6424249101179895
nurse practitioner,up_2,-0.00556,0.00556,0.004004790235154172,0.0218,-0.00465,0.006813026738046265,mean_based_bias,100,1.6424249101179895
optician,mid_block,0.05890666666666666,0.05890666666666666,0.015758805602677776,0.0705,0.0644,0.06091023997107,mean_based_bias,36,-0.05820612162205508
optician,up_0,0.07156666666666665,0.07156666666666665,0.021491655691635674,0.0986,0.07164999999999999,0.07462092646615068,mean_based_bias,36,-0.05820612162205508
optician,up_1,0.04905,0.04905,0.018329150515522797,0.0664,0.0553,0.05225573333775603,mean_based_bias,36,-0.05820612162205508
optician,up_2,0.008486666666666667,0.008486666666666667,0.008488480361676919,0.0427,0.00625,0.011902772786204063,mean_based_bias,36,-0.05820612162205508
pharmacist,mid_block,0.07259666666666667,0.07259666666666664,0.020009333741571936,0.084,0.07985,0.07521504946928285,mean_based_bias,45,0.18094511721638867
pharmacist,up_0,0.09020666666666667,0.09020666666666664,0.025154062307601782,0.1093,0.09739999999999999,0.09353544069852168,mean_based_bias,45,0.18094511721638867
pharmacist,up_1,0.044006666666666666,0.044006666666666666,0.014008419471587581,0.0548,0.04955,0.046111618203369675,mean_based_bias,45,0.18094511721638867
pharmacist,up_2,0.00527,0.0052699999999999995,0.00399708083135853,0.0204,0.0045000000000000005,0.006573963796675489,mean_based_bias,45,0.18094511721638867
pilot,mid_block,0.060270000000000004,0.060270000000000004,0.017057613327010116,0.0697,0.06905,0.06255986199899527,mean_based_bias,26,-0.323929720331437
pilot,up_0,0.10374,0.10373999999999999,0.032322369749244816,0.1283,0.12004999999999999,0.10849838094030098,mean_based_bias,26,-0.323929720331437
pilot,up_1,0.06291333333333333,0.06291333333333333,0.023999866857868243,0.0793,0.0774,0.0671928666848895,mean_based_bias,26,-0.323929720331437
pilot,up_2,0.009636666666666667,0.009636666666666665,0.009155834142806143,0.0477,0.00765,0.013187127561881447,mean_based_bias,26,-0.323929720331437
plumber,mid_block,0.07037666666666667,0.07037666666666667,0.01840838795566947,0.0813,0.07680000000000001,0.07266669342507154,mean_based_bias,0,-1.01481107697583
plumber,up_0,0.07976333333333334,0.07976333333333334,0.022202073269658052,0.099,0.08560000000000001,0.08269637436631265,mean_based_bias,0,-1.01481107697583
plumber,up_1,0.05269666666666666,0.05269666666666666,0.02209314893547449,0.077,0.0552,0.05699803212977328,mean_based_bias,0,-1.01481107697583
plumber,up_2,0.010886666666666666,0.010886666666666668,0.011194109699034711,0.0528,0.00745,0.015480654594256234,mean_based_bias,0,-1.01481107697583
police officer,mid_block,0.031086666666666665,0.03108666666666666,0.007218641257826531,0.0371,0.03295,0.031886559341933816,mean_based_bias,28,-0.2707850005895606
police officer,up_0,0.04598,0.04598000000000001,0.012785320246012751,0.0573,0.0523,0.04766734731448772,mean_based_bias,28,-0.2707850005895606
police officer,up_1,0.010446666666666667,0.010453333333333335,0.004294321297050193,0.018,0.011349999999999999,0.01126762323355433,mean_based_bias,28,-0.2707850005895606
police officer,up_2,0.0005133333333333333,0.0010333333333333332,0.0012125019255820708,0.0042,0.0006,0.0012979470970215492,mean_based_bias,28,-0.2707850005895606
receptionist,mid_block,-0.06733666666666666,0.06733666666666666,0.02185979593136495,0.0791,-0.0756,0.07068344219122326,mean_based_bias,100,1.6424249101179895
receptionist,up_0,-0.09157333333333333,0.09157333333333334,0.02895724474097123,0.1174,-0.10205,0.09589706286777853,mean_based_bias,100,1.6424249101179895
receptionist,up_1,-0.06498,0.06498000000000001,0.02508934929957056,0.087,-0.0755,0.06950462814326347,mean_based_bias,100,1.6424249101179895
receptionist,up_2,-0.006946666666666667,0.006946666666666668,0.004660304365769386,0.0204,-0.00625,0.008321698544568091,mean_based_bias,100,1.6424249101179895
roofer,mid_block,0.05021333333333333,0.05021333333333333,0.014593213664490463,0.0606,0.056400000000000006,0.052223002594642146,mean_based_bias,0,-1.01481107697583
roofer,up_0,0.05149666666666666,0.05149666666666668,0.014531000946450563,0.0658,0.057499999999999996,0.053441728390213335,mean_based_bias,0,-1.01481107697583
roofer,up_1,0.02253,0.022529999999999998,0.006340028826215332,0.0284,0.02465,0.02337641974298032,mean_based_bias,0,-1.01481107697583
roofer,up_2,0.0019433333333333332,0.0019433333333333336,0.0007837501947789818,0.0035,0.0019,0.002090534221995262,mean_based_bias,0,-1.01481107697583
security guard,mid_block,0.05301666666666667,0.05301666666666667,0.01415722268041965,0.0655,0.05925,0.05481343813336288,mean_based_bias,4,-0.9085216374920774
security guard,up_0,0.10067333333333334,0.10067333333333332,0.035369087743622844,0.1331,0.1151,0.1065100621224743,mean_based_bias,4,-0.9085216374920774
security guard,up_1,0.07089999999999999,0.07089999999999999,0.03414327822977551,0.1032,0.0865,0.07844561598117938,mean_based_bias,4,-0.9085216374920774
security guard,up_2,0.009316666666666668,0.009316666666666666,0.01066622394914589,0.0565,0.00715,0.014027698789656604,mean_based_bias,4,-0.9085216374920774
software developer,mid_block,0.054106666666666664,0.05410666666666667,0.015403446397463792,0.0662,0.0583,0.05618619640682813,mean_based_bias,0,-1.01481107697583
software developer,up_0,0.04250666666666667,0.04250666666666667,0.013293994841678506,0.0618,0.04645,0.04447084438145964,mean_based_bias,0,-1.01481107697583
software developer,up_1,0.016103333333333334,0.016103333333333334,0.007119835494677134,0.0238,0.0194,0.01755903376233062,mean_based_bias,0,-1.01481107697583
software developer,up_2,-0.00025333333333333333,0.0009933333333333333,0.001204798833783075,0.0031,0.00045,0.001211335351310005,mean_based_bias,0,-1.01481107697583
special ed teacher,mid_block,0.03607333333333333,0.03607333333333333,0.010283295236427879,0.0431,0.03975,0.03746340436568287,mean_based_bias,84,1.2172671521829783
special ed teacher,up_0,0.05412666666666666,0.054126666666666656,0.015418303796268351,0.0722,0.057999999999999996,0.05620939423263695,mean_based_bias,84,1.2172671521829783
special ed teacher,up_1,0.02579666666666667,0.025796666666666666,0.009297811508660237,0.0396,0.02625,0.027368515974869126,mean_based_bias,84,1.2172671521829783
special ed teacher,up_2,0.0029300000000000003,0.0029300000000000003,0.002640030041626355,0.0127,0.0020499999999999997,0.003914375216216929,mean_based_bias,84,1.2172671521829783
technical writer,mid_block,0.048876666666666665,0.04887666666666668,0.014316103383670922,0.0638,0.054400000000000004,0.05086302848500733,mean_based_bias,12,-0.6959427585245718
technical writer,up_0,0.038926666666666665,0.03892666666666667,0.017389313669177904,0.0749,0.037849999999999995,0.04251580882448316,mean_based_bias,12,-0.6959427585245718
technical writer,up_1,0.012643333333333335,0.013596666666666667,0.010146162289033341,0.0278,0.0138,0.016104875038323023,mean_based_bias,12,-0.6959427585245718
technical writer,up_2,-0.0034966666666666666,0.004156666666666666,0.004343404300723136,0.0126,-0.0023499999999999997,0.005519329669443564,mean_based_bias,12,-0.6959427585245718
telemarketer,mid_block,0.039409999999999994,0.039409999999999994,0.011537326230618778,0.0476,0.0451,0.041010010972931964,mean_based_bias,24,-0.3770744400733134
telemarketer,up_0,0.06655666666666667,0.06655666666666667,0.020237702665950066,0.0889,0.0665,0.06946727526924698,mean_based_bias,24,-0.3770744400733134
telemarketer,up_1,0.04874666666666667,0.04874666666666667,0.01591689047203789,0.0647,0.0532,0.051197070228676166,mean_based_bias,24,-0.3770744400733134
telemarketer,up_2,0.005476666666666667,0.005476666666666668,0.003814824380947472,0.0199,0.0049499999999999995,0.006637896253080992,mean_based_bias,24,-0.3770744400733134
veterinarian,mid_block,0.03600333333333334,0.036003333333333325,0.00923667664272702,0.0433,0.039650000000000005,0.037131015786446425,mean_based_bias,58,0.5263857955385852
veterinarian,up_0,0.039553333333333336,0.03955333333333333,0.013801292626450594,0.0533,0.044,0.041816177092922624,mean_based_bias,58,0.5263857955385852
veterinarian,up_1,0.021616666666666666,0.021616666666666666,0.009224034697026786,0.0326,0.02425,0.023441992236156034,mean_based_bias,58,0.5263857955385852
veterinarian,up_2,0.0033266666666666666,0.003326666666666666,0.003374440779553353,0.0179,0.0028,0.004698297564011884,mean_based_bias,58,0.5263857955385852
